ICD_CODE	ICD_NAME	IS_CURRENT_ICD	IP_USAGE	SNOMED_CID	SNOMED_FSN
52.81	Reimplantation of pancreatic tissue	1	1.2E-05	344780002	Reimplantation of pancreatic tissue (procedure)
29.54	Lysis of pharyngeal adhesions	1	1.2E-05	35371005	Lysis of adhesions of pharynx (procedure)
20.72	Injection into inner ear	1	1.2E-05	36511008	Injection into inner ear (procedure)
55.84	Reduction of torsion of renal pedicle	1	1.2E-05	41424008	Detorsion of kidney (procedure)
96.15	Insertion of vaginal mold	1	1.2E-05	4457000	Insertion of mold into vagina (procedure)
12.54	Trabeculotomy ab externo	1	1.2E-05	44703001	Trabeculotomy ab externo (procedure)
82.53	Reattachment of tendon of hand	1	1.2E-05	45810006	Reattachment of tendon of hand (procedure)
41.09	Autologous bone marrow transplant with purging	1	1.2E-05	46280001	Autologous bone marrow transplant with purging (procedure)
99.34	Vaccination against plague	1	1.2E-05	50069008	Plague vaccination (procedure)
77.00	Sequestrectomy, unspecified site	1	1.2E-05	51410004	Sequestrectomy of bone (procedure)
12.31	Lysis of goniosynechiae	1	1.2E-05	52150005	Lysis of goniosynechiae (procedure)
07.69	Total excision of pituitary gland, unspecified approach	1	1.2E-05	52699005	Hypophysectomy (procedure)
93.07	Body measurement	1	1.2E-05	54709006	Body measurement (procedure)
82.51	Advancement of tendon of hand	1	1.2E-05	56278001	Advancement of tendon of hand (procedure)
63.91	Aspiration of spermatocele	1	1.2E-05	57633004	Aspiration of spermatocele (procedure)
55.85	Symphysiotomy for horseshoe kidney	1	1.2E-05	62400008	Division of isthmus of horseshoe kidney (procedure)
20.31	Electrocochleography	1	1.2E-05	62894000	Electrocochleography (procedure)
56.73	Nephrocystanastomosis, not otherwise specified	1	1.2E-05	66633009	Nephrocystanastomosis (procedure)
13.2	Extracapsular extraction of lens by linear extraction technique	1	1.2E-05	67991000	Extracapsular extraction of lens by linear extraction technique (procedure)
25.91	Lingual frenotomy	1	1.2E-05	7001008	Incision of lingual frenum (procedure)
12.34	Lysis of corneovitreal adhesions	1	1.2E-05	76240002	Lysis of corneovitreal adhesions (procedure)
49.92	Insertion of subcutaneous electrical anal stimulator	1	1.2E-05	77521004	Implant of electronic stimulator to anus (procedure)
26.41	Suture of laceration of salivary gland	1	1.2E-05	82104002	Suture of laceration of salivary gland (procedure)
78.96	Insertion of bone growth stimulator into patella	1	1.2E-05	82834009	Insertion of bone growth stimulator into patella (procedure)
40.61	Cannulation of thoracic duct	1	1.2E-05	83878009	Cannulation of thoracic duct (procedure)
56.81	Lysis of intraluminal adhesions of ureter	1	1.2E-05	86061008	Lysis of adhesions of ureter, intraluminal (procedure)
89.57	Apexcardiogram (with ECG lead)	1	1.2E-05	86688004	Apexcardiogram with electrocardiogram lead (procedure)
95.05	Visual field study	1	1.2E-05	86944008	Visual field study (procedure)
89.21	Urinary manometry	1	1.2E-05	89212002	Urinary manometry (procedure)
08.01	Incision of lid margin	1	8E-06	112955004	Incision of eyelid margin (procedure)
63.6	Vasotomy	1	8E-06	11550000	Incision of vas deferens (procedure)
89.36	Manual examination of breast	1	8E-06	13607009	Manual examination of breast (procedure)
77.24	Wedge osteotomy of carpals and metacarpals	1	8E-06	13775005	Wedge osteotomy of carpals and metacarpals (procedure)
47.92	Closure of appendiceal fistula	1	8E-06	13893002	Closure of appendiceal fistula (procedure)
10.32	Destruction of lesion of conjunctiva	1	8E-06	15912005	Destruction of lesion of conjunctiva (procedure)
18.01	Piercing of ear lobe	1	8E-06	177594004	Piercing of ear lobe (procedure)
03.72	Spinal subarachnoid-ureteral shunt	1	8E-06	198323007	Subarachnoid-ureteral spinal shunt (procedure)
64.45	Replantation of penis	1	8E-06	22055004	Replantation of penis (procedure)
82.82	Repair of cleft hand	1	8E-06	2270007	Repair of cleft hand (procedure)
09.23	Total dacryoadenectomy	1	8E-06	231627005	Total excision of lacrimal gland (procedure)
97.34	Removal of dental packing	1	8E-06	234718000	Removal of dental pack (procedure)
72.6	Forceps application to aftercoming head	1	8E-06	236978001	Forceps delivery to the aftercoming head (procedure)
40.63	Closure of fistula of thoracic duct	1	8E-06	287318006	Thoracic duct fistula closure (procedure)
49.44	Destruction of hemorrhoids by cryotherapy	1	8E-06	2908005	Destruction of hemorrhoids by cryotherapy (procedure)
51.34	Anastomosis of gallbladder to stomach	1	8E-06	3287002	Cholecystogastrostomy (procedure)
73.22	Internal and combined version with extraction	1	8E-06	33807004	Internal and combined version with extraction (procedure)
62.92	Injection of therapeutic substance into testis	1	8E-06	34780002	Injection of therapeutic substance into testis (procedure)
42.01	Incision of esophageal web	1	8E-06	36917004	Incision of esophageal web (procedure)
12.40	Removal of lesion of anterior segment of eye, not otherwise specified	1	8E-06	37741003	Excision of lesion of anterior segment of eye (procedure)
11.32	Excision of pterygium with corneal graft	1	8E-06	40485001	Operation on pterygium with corneal graft (procedure)
20.22	Incision of petrous pyramid air cells	1	8E-06	447028007	Incision of petrous pyramid air cells (procedure)
97.22	Replacement of dental packing	1	8E-06	447896001	Replacement of dental pack (procedure)
75.2	Intrauterine transfusion	1	8E-06	45460008	Intrauterine transfusion (procedure)
38.30	Resection of vessel with anastomosis, unspecified site	1	8E-06	47274002	Angiectomy with anastomosis (procedure)
12.42	Excision of lesion of iris	1	8E-06	47487006	Excision of lesion of iris (procedure)
82.54	Reattachment of muscle of hand	1	8E-06	48011005	Reattachment of muscle of hand (procedure)
27.91	Labial frenotomy	1	8E-06	4820000	Incision of labial frenum (procedure)
99.46	Vaccination against mumps	1	8E-06	50583002	Mumps vaccination (procedure)
63.51	Suture of laceration of spermatic cord and epididymis	1	8E-06	51552007	Suture of laceration of epididymis and spermatic cord (procedure)
56.86	Removal of ligature from ureter	1	8E-06	54692000	Removal of ligature of ureter (procedure)
74.2	Extraperitoneal cesarean section	1	8E-06	57271003	Extraperitoneal cesarean section (procedure)
98.23	Removal of foreign body from vulva without incision	1	8E-06	609113005	Removal of foreign body from vulva without incision (procedure)
94.55	Referral for vocational rehabilitation	1	8E-06	18781004	Referral to vocational rehabilitation service (procedure)
65.23	Laparoscopic marsupialization of ovarian cyst	1	8E-06	444866000	Laparoscopic marsupialization of cyst of ovary (procedure)
04.73	Accessory-hypoglossal anastomosis	1	8E-06	57398002	Accessory-hypoglossal nerve anastomosis (procedure)
41.94	Transplantation of spleen	1	8E-06	61535006	Transplantation of spleen (procedure)
97.31	Removal of eye prosthesis	1	8E-06	62424000	Removal of eye prosthesis (procedure)
88.85	Breast thermography	1	8E-06	62434009	Breast thermography (procedure)
35.81	Total repair of tetralogy of Fallot	1	8E-06	62820003	Correction of tetralogy of Fallot, one-stage (procedure)
78.76	Osteoclasis of patella	1	8E-06	63104000	Osteoclasis of patella (procedure)
99.94	Prostatic massage	1	8E-06	64663002	Prostatic massage (procedure)
13.11	Intracapsular extraction of lens by temporal inferior route	1	8E-06	66359001	Intracapsular extraction of lens by inferior temporal route (procedure)
62.61	Suture of laceration of testis	1	8E-06	72062005	Suture of laceration of testis (procedure)
88.84	Muscle thermography	1	8E-06	76565001	Muscle thermography (procedure)
08.63	Reconstruction of eyelid with hair follicle graft	1	8E-06	78397009	Reconstruction of eyelid with hair follicle graft (procedure)
79.95	Unspecified operation on bone injury of femur	1	8E-06	8476009	Operation on bone injury of femur (procedure)
89.35	Transillumination of nasal sinuses	1	8E-06	8606002	Transillumination of nasal sinuses (procedure)
33.50	Lung transplantation, not otherwise specified	1	8E-06	88039007	Transplant of lung (procedure)
99.93	Rectal massage (for levator spasm)	1	8E-06	88908007	Rectal massage for levator spasm (procedure)
14.01	Removal of foreign body from posterior segment of eye with use of magnet	1	8E-06	89788006	Magnet extraction of foreign body from posterior segment of eye (procedure)
78.90	Insertion of bone growth stimulator, unspecified site	1	8E-06	91404008	Insertion of bone growth stimulator (procedure)
04.91	Neurectasis	1	8E-06	91644008	Neurectasis (procedure)
99.35	Vaccination against tularemia	1	8E-06	9856004	Tularemia vaccination (procedure)
81.43	Triad knee repair	1	4E-06	1104006	Triad knee repair (procedure)
25.93	Lysis of adhesions of tongue	1	4E-06	112855003	Lysis of adhesions of tongue (procedure)
35.04	Closed heart valvotomy, tricuspid valve	1	4E-06	129243001	Closed heart valvotomy of tricuspid valve (procedure)
49.91	Incision of anal septum	1	4E-06	15480000	Incision of septum of anus (procedure)
73.3	Failed forceps	1	4E-06	1807002	Forceps delivery failed (situation)
05.21	Sphenopalatine ganglionectomy	1	4E-06	18809007	Meckel's ganglionectomy (procedure)
33.92	Ligation of bronchus	1	4E-06	19095002	Ligation of bronchus (procedure)
93.06	Measurement of limb length	1	4E-06	19165008	Measurement of limb length (procedure)
27.71	Incision of uvula	1	4E-06	193505000	Incision of uvula (procedure)
94.32	Hypnotherapy	1	4E-06	19997007	Hypnotherapy (regime/therapy)
15.21	Lengthening procedure on one extraocular muscle	1	4E-06	205195000	Lengthening procedure on one extraocular muscle (procedure)
15.22	Shortening procedure on one extraocular muscle	1	4E-06	206938009	Shortening procedure on one extraocular muscle (procedure)
85.50	Augmentation mammoplasty, not otherwise specified	1	4E-06	22890008	Augmentation mammoplasty (procedure)
27.54	Repair of cleft lip	1	4E-06	234647001	Repair of cleft lip (procedure)
12.22	Biopsy of iris	1	4E-06	25302008	Biopsy of iris (procedure)
87.81	X-ray of gravid uterus	1	4E-06	264318007	Radiography of gravid uterus (procedure)
82.52	Recession of tendon of hand	1	4E-06	2732007	Recession of tendon of hand (procedure)
08.91	Electrosurgical epilation of eyelid	1	4E-06	274996002	Electrolysis of eyelash (procedure)
63.71	Ligation of vas deferens	1	4E-06	276486001	Ligation vasectomy (procedure)
07.45	Reimplantation of adrenal tissue	1	4E-06	281627009	Transposition of adrenal tissue (procedure)
07.54	Total excision of pineal gland	1	4E-06	2857007	Complete excision of pineal gland (procedure)
75.0	Intra-amniotic injection for abortion	1	4E-06	288045002	Injection of amnion for termination of pregnancy (procedure)
20.91	Tympanosympathectomy	1	4E-06	291702009	Tympanosympathectomy (procedure)
12.61	Trephination of sclera with iridectomy	1	4E-06	29664009	Iridectomy with scleral trephination (procedure)
94.21	Narcoanalysis	1	4E-06	302683009	Narcoanalysis (procedure)
79.93	Unspecified operation on bone injury of carpals and metacarpals	1	4E-06	36711005	Operation on bone injury of carpals and metacarpals (procedure)
11.74	Thermokeratoplasty	1	4E-06	39195006	Thermokeratoplasty (procedure)
09.82	Conjunctivocystorhinostomy	1	4E-06	397989004	Conjunctivodacryocystostomy (procedure)
99.42	Vaccination against smallpox	1	4E-06	40001004	Smallpox vaccination (procedure)
14.23	Destruction of chorioretinal lesion by xenon arc photocoagulation	1	4E-06	41681008	Destruction of chorioretinal lesion by xenon arc photocoagulation (procedure)
95.48	Fitting of hearing aid	1	4E-06	43362002	Fitting of hearing aid (procedure)
76.67	Reduction genioplasty	1	4E-06	45357000	Reduction genioplasty (procedure)
99.45	Vaccination against measles	1	4E-06	47435007	Measles vaccination (procedure)
14.00	Removal of foreign body from posterior segment of eye, not otherwise specified	1	4E-06	48933009	Removal of foreign body from posterior segment of eye (procedure)
94.43	Psychodrama	1	4E-06	53508008	Psychodrama (regime/therapy)
95.07	Dark adaptation study	1	4E-06	53953003	Dark adaptation study (procedure)
87.84	Percutaneous hysterogram	1	4E-06	55447006	Percutaneous hysterogram (procedure)
96.17	Insertion of vaginal diaphragm	1	4E-06	56570009	Insertion of diaphragm into vagina (procedure)
01.42	Operations on globus pallidus	1	4E-06	56959007	Operation on globus pallidus (procedure)
51.31	Anastomosis of gallbladder to hepatic ducts	1	4E-06	58303000	Anastomosis of gallbladder to hepatic ducts (procedure)
11.43	Cryotherapy of corneal lesion	1	4E-06	59465003	Destruction of lesion of cornea by cryotherapy (procedure)
88.81	Cerebral thermography	1	4E-06	642006	Cerebral thermography (procedure)
99.43	Vaccination against yellow fever	1	4E-06	67308009	Yellow fever vaccination (procedure)
89.16	Transillumination of newborn skull	1	4E-06	68848009	Transillumination of newborn skull (procedure)
12.85	Repair of scleral staphyloma with graft	1	4E-06	70202005	Repair of scleral staphyloma with graft (procedure)
78.70	Osteoclasis, unspecified site	1	4E-06	7108004	Osteoclasis (procedure)
09.20	Excision of lacrimal gland, not otherwise specified	1	4E-06	72411001	Dacryoadenectomy (procedure)
54.71	Repair of gastroschisis	1	4E-06	73713008	Repair of gastroschisis (procedure)
65.76	Laparoscopic salpingo-oophoroplasty	1	4E-06	608893003	Laparoscopic repair of ovary and fallopian tube (procedure)
92.17	Placental scan	1	4E-06	241355001	Placenta isotope study (procedure)
91.71	Bacterial smear of specimen from operative wound	1	4E-06	608951003	Microscopic examination of bacterial smear of specimen from surgical wound (procedure)
95.36	Ophthalmologic counselling and instruction	1	4E-06	76115003	Ophthalmologic education (procedure)
04.05	Gasserian ganglionectomy	1	4E-06	77770002	Gasserian ganglionectomy (procedure)
82.94	Injection of therapeutic substance into bursa of hand	1	4E-06	78476007	Injection of therapeutic substance into bursa of hand (procedure)
09.51	Incision of lacrimal punctum	1	4E-06	79278004	Incision of lacrimal punctum (procedure)
75.93	Surgical correction of inverted uterus	1	4E-06	80722003	Surgical correction of inverted pregnant uterus (procedure)
79.96	Unspecified operation on bone injury of tibia and fibula	1	4E-06	81031004	Operation on bone injury of tibia and fibula (procedure)
09.91	Obliteration of lacrimal punctum	1	4E-06	82262008	Obliteration of lacrimal punctum (procedure)
35.03	Closed heart valvotomy, pulmonary valve	1	4E-06	83187002	Closed heart valvotomy of pulmonary valve (procedure)
11.31	Transposition of pterygium	1	4E-06	84072001	Transposition of pterygium (procedure)
56.94	Removal of electronic ureteral stimulator	1	4E-06	84154009	Removal of electronic ureteral stimulator (procedure)
96.32	Gastric freezing	1	4E-06	84197004	Gastric freezing (procedure)
07.93	Repair of thymus	1	4E-06	84561001	Repair of thymus (procedure)
87.33	Mediastinal pneumogram	1	4E-06	85199006	Mediastinal pneumogram (procedure)
12.55	Cyclodialysis	1	4E-06	881009	Cyclodialysis (procedure)
12.01	Removal of intraocular foreign body from anterior segment of eye with use of magnet	1	4E-06	8813000	Removal of intraocular foreign body from anterior segment of eye with use of magnet (procedure)
12.44	Excision of lesion of ciliary body	1	4E-06	88812000	Excision of lesion of ciliary body (procedure)
66.21	Bilateral endoscopic ligation and crushing of fallopian tubes	1	4E-06	88872008	Bilateral endoscopic ligation and crushing of fallopian tubes (procedure)
